,AIC,BIC,RSS,X_test,Y_est,Y_test,amplitude,count_model,data_mean,data_std,est_mean,est_std,heights,llr_pvalue,log_likelihood,logs,mesor,n_components,peaks,prsquared,resid,resid_mean,resid_std
0,2203994.66,2204014.32,6362618946.7,"[  0.     0.1    0.2    0.3    0.4    0.5    0.6    0.7    0.8    0.9
   1.     1.1    1.2    1.3    1.4    1.5    1.6    1.7    1.8    1.9
   2.     2.1    2.2    2.3    2.4    2.5    2.6    2.7    2.8    2.9
   3.     3.1    3.2    3.3    3.4    3.5    3.6    3.7    3.8    3.9
   4.     4.1    4.2    4.3    4.4    4.5    4.6    4.7    4.8    4.9
   5.01   5.11   5.21   5.31   5.41   5.51   5.61   5.71   5.81   5.91
   6.01   6.11   6.21   6.31   6.41   6.51   6.61   6.71   6.81   6.91
   7.01   7.11   7.21   7.31   7.41   7.51   7.61   7.71   7.81   7.91
   8.01   8.11   8.21   8.31   8.41   8.51   8.61   8.71   8.81   8.91
   9.01   9.11   9.21   9.31   9.41   9.51   9.61   9.71   9.81   9.91
  10.01  10.11  10.21  10.31  10.41  10.51  10.61  10.71  10.81  10.91
  11.01  11.11  11.21  11.31  11.41  11.51  11.61  11.71  11.81  11.91
  12.01  12.11  12.21  12.31  12.41  12.51  12.61  12.71  12.81  12.91
  13.01  13.11  13.21  13.31  13.41  13.51  13.61  13.71  13.81  13.91
  14.01  14.11  14.21  14.31  14.41  14.51  14.61  14.71  14.81  14.91
  15.02  15.12  15.22  15.32  15.42  15.52  15.62  15.72  15.82  15.92
  16.02  16.12  16.22  16.32  16.42  16.52  16.62  16.72  16.82  16.92
  17.02  17.12  17.22  17.32  17.42  17.52  17.62  17.72  17.82  17.92
  18.02  18.12  18.22  18.32  18.42  18.52  18.62  18.72  18.82  18.92
  19.02  19.12  19.22  19.32  19.42  19.52  19.62  19.72  19.82  19.92
  20.02  20.12  20.22  20.32  20.42  20.52  20.62  20.72  20.82  20.92
  21.02  21.12  21.22  21.32  21.42  21.52  21.62  21.72  21.82  21.92
  22.02  22.12  22.22  22.32  22.42  22.52  22.62  22.72  22.82  22.92
  23.02  23.12  23.22  23.32  23.42  23.52  23.62  23.72  23.82  23.92
  24.02  24.12  24.22  24.32  24.42  24.52  24.62  24.72  24.82  24.92
  25.03  25.13  25.23  25.33  25.43  25.53  25.63  25.73  25.83  25.93
  26.03  26.13  26.23  26.33  26.43  26.53  26.63  26.73  26.83  26.93
  27.03  27.13  27.23  27.33  27.43  27.53  27.63  27.73  27.83  27.93
  28.03  28.13  28.23  28.33  28.43  28.53  28.63  28.73  28.83  28.93
  29.03  29.13  29.23  29.33  29.43  29.53  29.63  29.73  29.83  29.93
  30.03  30.13  30.23  30.33  30.43  30.53  30.63  30.73  30.83  30.93
  31.03  31.13  31.23  31.33  31.43  31.53  31.63  31.73  31.83  31.93
  32.03  32.13  32.23  32.33  32.43  32.53  32.63  32.73  32.83  32.93
  33.03  33.13  33.23  33.33  33.43  33.53  33.63  33.73  33.83  33.93
  34.03  34.13  34.23  34.33  34.43  34.53  34.63  34.73  34.83  34.93
  35.04  35.14  35.24  35.34  35.44  35.54  35.64  35.74  35.84  35.94
  36.04  36.14  36.24  36.34  36.44  36.54  36.64  36.74  36.84  36.94
  37.04  37.14  37.24  37.34  37.44  37.54  37.64  37.74  37.84  37.94
  38.04  38.14  38.24  38.34  38.44  38.54  38.64  38.74  38.84  38.94
  39.04  39.14  39.24  39.34  39.44  39.54  39.64  39.74  39.84  39.94
  40.04  40.14  40.24  40.34  40.44  40.54  40.64  40.74  40.84  40.94
  41.04  41.14  41.24  41.34  41.44  41.54  41.64  41.74  41.84  41.94
  42.04  42.14  42.24  42.34  42.44  42.54  42.64  42.74  42.84  42.94
  43.04  43.14  43.24  43.34  43.44  43.54  43.64  43.74  43.84  43.94
  44.04  44.14  44.24  44.34  44.44  44.54  44.64  44.74  44.84  44.94
  45.05  45.15  45.25  45.35  45.45  45.55  45.65  45.75  45.85  45.95
  46.05  46.15  46.25  46.35  46.45  46.55  46.65  46.75  46.85  46.95
  47.05  47.15  47.25  47.35  47.45  47.55  47.65  47.75  47.85  47.95
  48.05  48.15  48.25  48.35  48.45  48.55  48.65  48.75  48.85  48.95
  49.05  49.15  49.25  49.35  49.45  49.55  49.65  49.75  49.85  49.95
  50.05  50.15  50.25  50.35  50.45  50.55  50.65  50.75  50.85  50.95
  51.05  51.15  51.25  51.35  51.45  51.55  51.65  51.75  51.85  51.95
  52.05  52.15  52.25  52.35  52.45  52.55  52.65  52.75  52.85  52.95
  53.05  53.15  53.25  53.35  53.45  53.55  53.65  53.75  53.85  53.95
  54.05  54.15  54.25  54.35  54.45  54.55  54.65  54.75  54.85  54.95
  55.06  55.16  55.26  55.36  55.46  55.56  55.66  55.76  55.86  55.96
  56.06  56.16  56.26  56.36  56.46  56.56  56.66  56.76  56.86  56.96
  57.06  57.16  57.26  57.36  57.46  57.56  57.66  57.76  57.86  57.96
  58.06  58.16  58.26  58.36  58.46  58.56  58.66  58.76  58.86  58.96
  59.06  59.16  59.26  59.36  59.46  59.56  59.66  59.76  59.86  59.96
  60.06  60.16  60.26  60.36  60.46  60.56  60.66  60.76  60.86  60.96
  61.06  61.16  61.26  61.36  61.46  61.56  61.66  61.76  61.86  61.96
  62.06  62.16  62.26  62.36  62.46  62.56  62.66  62.76  62.86  62.96
  63.06  63.16  63.26  63.36  63.46  63.56  63.66  63.76  63.86  63.96
  64.06  64.16  64.26  64.36  64.46  64.56  64.66  64.76  64.86  64.96
  65.07  65.17  65.27  65.37  65.47  65.57  65.67  65.77  65.87  65.97
  66.07  66.17  66.27  66.37  66.47  66.57  66.67  66.77  66.87  66.97
  67.07  67.17  67.27  67.37  67.47  67.57  67.67  67.77  67.87  67.97
  68.07  68.17  68.27  68.37  68.47  68.57  68.67  68.77  68.87  68.97
  69.07  69.17  69.27  69.37  69.47  69.57  69.67  69.77  69.87  69.97
  70.07  70.17  70.27  70.37  70.47  70.57  70.67  70.77  70.87  70.97
  71.07  71.17  71.27  71.37  71.47  71.57  71.67  71.77  71.87  71.97
  72.07  72.17  72.27  72.37  72.47  72.57  72.67  72.77  72.87  72.97
  73.07  73.17  73.27  73.37  73.47  73.57  73.67  73.77  73.87  73.97
  74.07  74.17  74.27  74.37  74.47  74.57  74.67  74.77  74.87  74.97
  75.08  75.18  75.28  75.38  75.48  75.58  75.68  75.78  75.88  75.98
  76.08  76.18  76.28  76.38  76.48  76.58  76.68  76.78  76.88  76.98
  77.08  77.18  77.28  77.38  77.48  77.58  77.68  77.78  77.88  77.98
  78.08  78.18  78.28  78.38  78.48  78.58  78.68  78.78  78.88  78.98
  79.08  79.18  79.28  79.38  79.48  79.58  79.68  79.78  79.88  79.98
  80.08  80.18  80.28  80.38  80.48  80.58  80.68  80.78  80.88  80.98
  81.08  81.18  81.28  81.38  81.48  81.58  81.68  81.78  81.88  81.98
  82.08  82.18  82.28  82.38  82.48  82.58  82.68  82.78  82.88  82.98
  83.08  83.18  83.28  83.38  83.48  83.58  83.68  83.78  83.88  83.98
  84.08  84.18  84.28  84.38  84.48  84.58  84.68  84.78  84.88  84.98
  85.09  85.19  85.29  85.39  85.49  85.59  85.69  85.79  85.89  85.99
  86.09  86.19  86.29  86.39  86.49  86.59  86.69  86.79  86.89  86.99
  87.09  87.19  87.29  87.39  87.49  87.59  87.69  87.79  87.89  87.99
  88.09  88.19  88.29  88.39  88.49  88.59  88.69  88.79  88.89  88.99
  89.09  89.19  89.29  89.39  89.49  89.59  89.69  89.79  89.89  89.99
  90.09  90.19  90.29  90.39  90.49  90.59  90.69  90.79  90.89  90.99
  91.09  91.19  91.29  91.39  91.49  91.59  91.69  91.79  91.89  91.99
  92.09  92.19  92.29  92.39  92.49  92.59  92.69  92.79  92.89  92.99
  93.09  93.19  93.29  93.39  93.49  93.59  93.69  93.79  93.89  93.99
  94.09  94.19  94.29  94.39  94.49  94.59  94.69  94.79  94.89  94.99
  95.1   95.2   95.3   95.4   95.5   95.6   95.7   95.8   95.9   96.
  96.1   96.2   96.3   96.4   96.5   96.6   96.7   96.8   96.9   97.
  97.1   97.2   97.3   97.4   97.5   97.6   97.7   97.8   97.9   98.
  98.1   98.2   98.3   98.4   98.5   98.6   98.7   98.8   98.9   99.
  99.1   99.2   99.3   99.4   99.5   99.6   99.7   99.8   99.9  100.  ]",[1188.83 1226.13 1332.03 ... 2667.41 5675.96 5808.99],"[1216.7  1210.95 1205.87 1201.45 1197.69 1194.59 1192.14 1190.34 1189.19
 1188.69 1188.84 1189.63 1191.08 1193.17 1195.92 1199.32 1203.38 1208.1
 1213.48 1219.54 1226.27 1233.69 1241.79 1250.59 1260.1  1270.32 1281.26
 1292.94 1305.35 1318.52 1332.46 1347.17 1362.66 1378.96 1396.07 1414.
 1432.78 1452.41 1472.9  1494.29 1516.57 1539.76 1563.88 1588.95 1614.97
 1641.97 1669.96 1698.96 1728.98 1760.03 1792.14 1825.31 1859.56 1894.9
 1931.35 1968.92 2007.61 2047.45 2088.43 2130.57 2173.87 2218.34 2263.99
 2310.81 2358.8  2407.98 2458.32 2509.83 2562.51 2616.33 2671.29 2727.38
 2784.57 2842.85 2902.19 2962.57 3023.95 3086.31 3149.61 3213.81 3278.86
 3344.72 3411.34 3478.66 3546.63 3615.18 3684.25 3753.76 3823.66 3893.85
 3964.26 4034.8  4105.39 4175.93 4246.34 4316.51 4386.34 4455.74 4524.59
 4592.8  4660.24 4726.82 4792.41 4856.91 4920.2  4982.17 5042.71 5101.69
 5159.02 5214.57 5268.25 5319.93 5369.52 5416.91 5462.01 5504.72 5544.94
 5582.6  5617.6  5649.87 5679.35 5705.95 5729.63 5750.33 5768.   5782.61
 5794.11 5802.48 5807.71 5809.77 5808.67 5804.41 5797.   5786.45 5772.79
 5756.05 5736.27 5713.49 5687.77 5659.16 5627.74 5593.56 5556.7  5517.25
 5475.3  5430.92 5384.21 5335.28 5284.23 5231.15 5176.16 5119.36 5060.87
 5000.79 4939.25 4876.35 4812.21 4746.93 4680.65 4613.46 4545.47 4476.8
 4407.56 4337.85 4267.77 4197.43 4126.92 4056.33 3985.76 3915.31 3845.04
 3775.05 3705.41 3636.2  3567.48 3499.33 3431.8  3364.96 3298.87 3233.56
 3169.1  3105.52 3042.87 2981.19 2920.5  2860.84 2802.23 2744.71 2688.28
 2632.97 2578.8  2525.78 2473.91 2423.21 2373.68 2325.32 2278.14 2232.14
 2187.31 2143.65 2101.16 2059.83 2019.64 1980.6  1942.69 1905.91 1870.23
 1835.64 1802.14 1769.71 1738.34 1708.01 1678.7  1650.4  1623.1  1596.78
 1571.43 1547.02 1523.54 1500.99 1479.33 1458.57 1438.67 1419.64 1401.45
 1384.09 1367.55 1351.81 1336.86 1322.69 1309.29 1296.65 1284.75 1273.58
 1263.14 1253.42 1244.4  1236.09 1228.46 1221.52 1215.26 1209.67 1204.75
 1200.49 1196.89 1193.94 1191.65 1190.01 1189.01 1188.67 1188.97 1189.92
 1191.52 1193.77 1196.67 1200.23 1204.45 1209.33 1214.87 1221.09 1227.99
 1235.57 1243.84 1252.81 1262.49 1272.88 1284.   1295.85 1308.45 1321.8
 1335.92 1350.81 1366.5  1382.99 1400.29 1418.43 1437.41 1457.25 1477.95
 1499.55 1522.05 1545.46 1569.81 1595.1  1621.36 1648.6  1676.83 1706.07
 1736.34 1767.64 1800.   1833.43 1867.94 1903.55 1940.27 1978.1  2017.07
 2057.18 2098.44 2140.86 2184.44 2229.19 2275.12 2322.22 2370.5  2419.95
 2470.58 2522.37 2575.32 2629.42 2684.65 2741.   2798.46 2856.99 2916.59
 2977.21 3038.83 3101.42 3164.94 3229.34 3294.59 3360.64 3427.43 3494.92
 3563.03 3631.71 3700.89 3770.51 3840.48 3910.73 3981.18 4051.74 4122.33
 4192.85 4263.2  4333.3  4403.04 4472.32 4541.02 4609.06 4676.3  4742.65
 4807.99 4872.21 4935.2  4996.84 5057.01 5115.61 5172.52 5227.63 5280.84
 5332.03 5381.1  5427.95 5472.48 5514.6  5554.22 5591.24 5625.6  5657.21
 5686.   5711.91 5734.88 5754.85 5771.79 5785.65 5796.4  5804.02 5808.49
 5809.8  5807.94 5802.92 5794.75 5783.45 5769.05 5751.58 5731.07 5707.58
 5681.17 5651.88 5619.78 5584.95 5547.47 5507.41 5464.86 5419.92 5372.67
 5323.22 5271.67 5218.12 5162.69 5105.47 5046.59 4986.15 4924.27 4861.06
 4796.64 4731.11 4664.6  4597.21 4529.05 4460.23 4390.87 4321.06 4250.91
 4180.52 4109.98 4039.39 3968.84 3898.42 3828.21 3758.3  3688.76 3619.66
 3551.07 3483.06 3415.7  3349.03 3283.12 3218.01 3153.76 3090.4  3027.98
 2966.53 2906.08 2846.67 2788.33 2731.06 2674.9  2619.87 2565.97 2513.22
 2461.64 2411.21 2361.97 2313.89 2267.   2221.28 2176.73 2133.35 2091.14
 2050.08 2010.17 1971.4  1933.76 1897.24 1861.83 1827.51 1794.26 1762.09
 1730.97 1700.88 1671.82 1643.76 1616.7  1590.61 1565.48 1541.3  1518.05
 1495.71 1474.27 1453.71 1434.03 1415.2  1397.21 1380.05 1363.7  1348.15
 1333.39 1319.41 1306.19 1293.72 1282.   1271.01 1260.74 1251.19 1242.34
 1234.19 1226.73 1219.96 1213.85 1208.43 1203.66 1199.56 1196.12 1193.33
 1191.19 1189.71 1188.87 1188.68 1189.14 1190.25 1192.   1194.41 1197.47
 1201.18 1205.56 1210.6  1216.3  1222.68 1229.74 1237.49 1245.93 1255.07
 1264.92 1275.48 1286.78 1298.81 1311.58 1325.12 1339.42 1354.5  1370.38
 1387.07 1404.57 1422.91 1442.09 1462.14 1483.06 1504.87 1527.58 1551.22
 1575.79 1601.32 1627.81 1655.28 1683.75 1713.24 1743.75 1775.31 1807.93
 1841.62 1876.39 1912.26 1949.25 1987.35 2026.59 2066.98 2108.51 2151.21
 2195.07 2240.11 2286.31 2333.7  2382.26 2432.   2482.9  2534.97 2588.2
 2642.57 2698.07 2754.69 2812.41 2871.2  2931.04 2991.91 3053.77 3116.58
 3180.32 3244.93 3310.37 3376.61 3443.57 3511.21 3579.46 3648.27 3717.56
 3787.27 3857.32 3927.62 3998.11 4068.68 4139.26 4209.75 4280.05 4350.08
 4419.71 4488.86 4557.42 4625.27 4692.31 4758.43 4823.51 4887.45 4950.12
 5011.41 5071.22 5129.42 5185.91 5240.58 5293.31 5344.   5392.55 5438.85
 5482.81 5524.34 5563.34 5599.73 5633.44 5664.37 5692.48 5717.69 5739.94
 5759.2  5775.4  5788.52 5798.52 5805.38 5809.09 5809.64 5807.02 5801.24
 5792.32 5780.28 5765.13 5746.93 5725.7  5701.51 5674.4  5644.43 5611.67
 5576.2  5538.09 5497.42 5454.29 5408.78 5361.   5311.04 5259.   5204.99
 5149.12 5091.49 5032.22 4971.43 4909.22 4845.71 4781.01 4715.24 4648.5
 4580.92 4512.59 4443.63 4374.15 4304.25 4234.03 4163.6  4093.04 4022.45
 3951.93 3881.55 3811.4  3741.57 3672.13 3603.15 3534.69 3466.83 3399.63
 3333.14 3267.42 3202.51 3138.47 3075.33 3013.14 2951.93 2891.73 2832.57
 2774.48 2717.48 2661.59 2606.83 2553.21 2500.74 2449.43 2399.29 2350.32
 2302.53 2255.92 2210.48 2166.21 2123.11 2081.18 2040.4  2000.76 1962.27
 1924.9  1888.64 1853.49 1819.43 1786.45 1754.52 1723.65 1693.81 1664.99
 1637.18 1610.35 1584.49 1559.59 1535.63 1512.6  1490.48 1469.25 1448.91
 1429.43 1410.8  1393.01 1376.05 1359.89 1344.54 1329.96 1316.17 1303.13
 1290.84 1279.3  1268.48 1258.39 1249.   1240.32 1232.34 1225.04 1218.43
 1212.49 1207.22 1202.62 1198.68 1195.39 1192.76 1190.78 1189.45 1188.77
 1188.73 1189.35 1190.61 1192.52 1195.08 1198.3  1202.17 1206.71 1211.91
 1217.77 1224.32 1231.54 1239.45 1248.06 1257.37 1267.39 1278.13 1289.6
 1301.8  1314.76 1328.48 1342.97 1358.24 1374.31 1391.19 1408.9  1427.43
 1446.82 1467.08 1488.21 1510.24 1533.17 1557.03 1581.83 1607.59 1634.31
 1662.02 1690.74 1720.47 1751.23 1783.04 1815.91 1849.86 1884.9  1921.04
 1958.29 1996.67 2036.18 2076.84 2118.65 2161.63 2205.77 2251.09 2297.58
 2345.25 2394.09 2444.11 2495.29 2547.64 2601.14 2655.79 2711.56 2768.44
 2826.42 2885.47 2945.56 3006.67 3068.76 3131.8  3195.74 3260.56 3326.2
 3392.61 3459.74 3527.53 3595.93 3664.86 3734.26 3804.05 3874.17 3944.52
 4015.04 4085.62 4156.19 4226.64 4296.89 4366.83 4436.36 4505.37 4573.77
 4641.44 4708.27 4774.15 4838.97 4902.61 4964.96 5025.91 5085.34 5143.14
 5199.2  5253.41 5305.67 5355.85 5403.87 5449.62 5493.01 5533.93 5572.32
 5608.07 5641.12 5671.38 5698.8  5723.3  5744.84 5763.36 5778.83 5791.2
 5800.45 5806.56 5809.51 5809.3  5805.92 5799.39 5789.72 5776.92 5761.04
 5742.11 5720.17 5695.27 5667.46 5636.82 5603.4  5567.29 5528.56 5487.29
 5443.58 5397.52 5349.2  5298.73 5246.21 5191.74 5135.44 5077.41 5017.77
 4956.62 4894.09 4830.28 4765.32 4699.3  4632.35 4564.58 4496.09 4427.
 4357.41 4287.43 4217.15 4146.67 4076.1  4005.52 3935.02 3864.69 3794.61
 3724.87 3655.53 3586.67 3518.35 3450.64 3383.61 3317.3  3251.77 3187.06
 3123.23 3060.32 2998.36 2937.39 2877.44 2818.53 2760.7  2703.97 2648.35
 2593.86 2540.51 2488.32 2437.29 2387.43 2338.74 2291.24 2244.9  2199.75
 2155.76 2112.94 2071.28 2030.78 1991.42 1953.19 1916.09 1880.11 1845.22
 1811.42 1778.69 1747.02 1716.4  1686.8  1658.23 1630.65 1604.05 1578.43
 1553.76 1530.02 1507.21 1485.31 1464.29 1444.16 1424.88 1406.46 1388.87
 1372.1  1356.13 1340.97 1326.58 1312.97 1300.11 1288.   1276.63 1265.99
 1256.07 1246.86 1238.34 1230.53 1223.39 1216.94 1211.17 1206.06 1201.61
 1197.83 1194.7  1192.22 1190.4  1189.23 1188.7  1188.82 1189.59 1191.01
 1193.08 1195.8  1199.17 1203.2  1207.89 1213.25 1219.28 1225.99 1233.38
 1241.45 1250.23 1259.71 1269.9  1280.81 1292.46 1304.84 1317.98 1331.89
 1346.56 1362.03 1378.29 1395.37 1413.27 1432.01 1451.6  1472.07 1493.41
 1515.66]",2310.54,poisson,3057.69,1836.98,3057.62,1623.36,[5809.77],0.0,-1101994.33,[-144.6  -173.53 -391.19 ...  -88.62 -393.89 -277.6 ],3499.23,1.0,[12.91],0.67,[ -528.83  -585.13  -876.03 ...  -640.41 -1966.96 -1685.99],0.07,1107.75
